"tail.node"	"head.node"	"capacity..veh.h."	"length..miles."	"fftt.min."	"Power"	"B"	"Flow"	"speed.limit..mph."	"toll..cents."	"link.type"	"X"
7782	19594	750	0.14496	0.2288	3.4	0.7	0	0	0	1	";"
7783	7850	3900	0.23479	0.20408	4	0.15	0	0	0	1	";"
7785	1510	99999	0	0.31391	3.6	0.9	0	0	0	1	";"
7785	7779	1300	0.07152	0.12999	3.4	0.7	0	0	0	1	";"
7785	7840	1300	0.35076	0.6375	3.4	0.7	0	0	0	1	";"
7785	54405	450	0.18622	0.16721	2	0.5	0	0	0	1	";"
7786	18895	1500	0.13796	0.21776	3.4	0.7	0	0	0	1	";"
7786	40510	1500	0.27184	0.21453	3.4	0.7	0	0	0	1	";"
7787	7810	1400	0.07384	0.11654	2	0.8	0	0	0	1	";"
7787	7813	1400	0.0824	0.13006	2	0.8	0	0	0	1	";"
7791	7984	2200	0.61262	0.68042	4	0.15	0	0	0	1	";"
7791	34514	2200	0.20844	0.24513	4	0.15	0	0	0	1	";"
7792	7754	1300	0.18124	0.3294	3.4	0.7	0	0	0	1	";"
7792	7889	1300	0.26481	0.48129	3.4	0.7	0	0	0	1	";"
7792	31104	450	0.44872	1.12135	3.6	0.9	0	0	0	1	";"
7792	40592	450	0.49687	0.62084	3.6	0.9	0	0	0	1	";"
7793	7796	900	0.13636	0.34076	3.6	0.9	0	0	0	1	";"
7793	7798	1500	0.12025	0.20034	2	0.8	0	0	0	1	";"
7793	19878	1500	0.05509	0.09179	2	0.8	0	0	0	1	";"
7796	7643	99999	0.48866	1.4654	3.6	0.9	0	0	0	1	";"
7796	7717	1300	0.29749	0.54068	3.4	0.7	0	0	0	1	";"
7796	7793	900	0.13636	0.34076	3.6	0.9	0	0	0	1	";"
7796	8016	99999	0.70204	2.1053	3.6	0.9	0	0	0	1	";"
7796	19879	650	0.07005	0.12732	3.4	0.7	0	0	0	1	";"
7796	31414	900	0.23478	0.58673	3.6	0.9	0	0	0	1	";"
7798	7770	1500	0.11738	0.19556	2	0.8	0	0	0	1	";"
7798	7793	1500	0.12025	0.20034	2	0.8	0	0	0	1	";"
7798	11406	1500	0.12152	0.24294	2	0.9	0	0	0	1	";"
7800	7820	1400	0.27302	0.43092	2	0.8	0	0	0	1	";"
7800	7897	1300	0.30588	0.55593	3.4	0.7	0	0	0	1	";"
7800	31415	450	0.12246	0.31932	2	0.5	0	0	0	1	";"
7800	40726	1500	0.43141	0.35936	2	0.8	0	0	0	1	";"
7803	7765	1300	0.1461	0.26553	3.4	0.7	0	0	0	1	";"
7803	7835	1300	0.12921	0.23484	3.4	0.7	0	0	0	1	";"
7803	19604	450	0.37216	0.93003	3.6	0.9	0	0	0	1	";"
7805	7902	650	0.31073	0.60117	2	0.6	0	0	0	1	";"
7805	31415	450	0.12499	0.32593	2	0.5	0	0	0	1	";"
7805	40708	650	0.17005	0.1645	2	0.6	0	0	0	1	";"
7810	7787	1400	0.07384	0.11654	2	0.8	0	0	0	1	";"
7810	7826	1400	0.10589	0.16713	2	0.8	0	0	0	1	";"
7810	31416	400	0.181	0.40206	2	0.5	0	0	0	1	";"
7813	7767	1200	0.14737	0.23888	3.6	0.9	0	0	0	1	";"
7813	7787	1400	0.0824	0.13006	2	0.8	0	0	0	1	";"
7813	7815	1400	0.06719	0.10605	2	0.8	0	0	0	1	";"
7815	7813	1400	0.06719	0.10605	2	0.8	0	0	0	1	";"
7815	7824	1400	0.14729	0.23247	2	0.8	0	0	0	1	";"
7815	7885	600	0.23429	0.3603	3.6	0.9	0	0	0	1	";"
7816	7817	500	0.19753	0.43878	2	0.5	0	0	0	1	";"
7816	7822	500	0.55107	1.03284	3.6	0.9	0	0	0	1	";"
7816	7872	500	0.19835	0.37176	3.6	0.9	0	0	0	1	";"
7816	54375	1000	0.49798	0.34964	3.6	0.9	0	0	0	1	";"
7817	7816	500	0.19753	0.43878	2	0.5	0	0	0	1	";"
7817	7819	500	0.11947	0.26537	2	0.5	0	0	0	1	";"
7817	19115	500	0.20771	0.46141	2	0.5	0	0	0	1	";"
7819	7817	500	0.11947	0.26537	2	0.5	0	0	0	1	";"
7819	19113	500	0.2655	0.49763	3.6	0.9	0	0	0	1	";"
7819	31561	500	0.05525	0.10354	3.6	0.9	0	0	0	1	";"
7820	1269	99999	0	0.49533	3.6	0.9	0	0	0	1	";"
7820	7800	1400	0.27302	0.43092	2	0.8	0	0	0	1	";"
7820	7824	1400	0.23239	0.36678	2	0.8	0	0	0	1	";"
7821	7650	500	0.49339	1.096	2	0.5	0	0	0	1	";"
7821	7874	500	0.2046	0.45449	2	0.5	0	0	0	1	";"
7822	7816	500	0.55107	1.03284	3.6	0.9	0	0	0	1	";"
7822	7878	500	0.21158	0.46998	2	0.5	0	0	0	1	";"
7822	31564	450	0.52234	1.3621	2	0.5	0	0	0	1	";"
7822	40157	500	0.60679	0.93561	3.6	0.9	0	0	0	1	";"
7824	7815	1400	0.14729	0.23247	2	0.8	0	0	0	1	";"
7824	7820	1400	0.23239	0.36678	2	0.8	0	0	0	1	";"
7824	31412	1200	0.44405	0.80704	2	0.6	0	0	0	1	";"
7824	31462	1200	0.25776	0.41783	3.4	0.7	0	0	0	1	";"
7825	7778	3900	0.08329	0.07456	4	0.15	0	0	0	1	";"
7826	7767	1400	0.22982	0.29328	4	0.15	0	0	0	1	";"
7826	7810	1400	0.10589	0.16713	2	0.8	0	0	0	1	";"
7826	7994	1400	0.92573	1.18132	4	0.15	0	0	0	1	";"
7826	31462	99999	0	1.22782	3.6	0.9	0	0	0	1	";"
7826	40160	500	0.544	0.07267	3.6	0.9	0	0	0	1	";"
7826	55070	99999	0	1.98453	3.6	0.9	0	0	0	1	";"
7827	7829	500	0.19226	0.36035	3.6	0.9	0	0	0	1	";"
7827	7830	500	0.1989	0.37279	3.6	0.9	0	0	0	1	";"
7829	7750	650	0.26173	0.50638	2	0.6	0	0	0	1	";"
7829	7827	500	0.19226	0.36035	3.6	0.9	0	0	0	1	";"
7829	7890	1700	0.28222	0.45747	2	0.9	0	0	0	1	";"
7829	40160	500	0.544	0.94684	3.6	0.9	0	0	0	1	";"
7830	7827	500	0.1989	0.37279	3.6	0.9	0	0	0	1	";"
7830	31417	500	0.19452	0.36458	3.6	0.9	0	0	0	1	";"
7830	40156	450	0.6455	0.66831	3.6	0.9	0	0	0	1	";"
7830	40157	500	0.60679	0.2004	3.6	0.9	0	0	0	1	";"
7832	7868	1250	0.366	0.56285	3.6	0.9	0	0	0	1	";"
7832	7918	5850	0.27612	0.25876	4	0.15	0	0	0	1	";"
7833	7665	1700	0.53892	0.63377	2	0.9	0	0	0	1	";"
7833	7845	1700	0.04347	0.05112	2	0.9	0	0	0	1	";"
7833	30472	550	0.14647	0.22155	3.6	0.9	0	0	0	1	";"
7835	7803	1300	0.12921	0.23484	3.4	0.7	0	0	0	1	";"
7835	7895	1300	0.21397	0.38889	3.4	0.7	0	0	0	1	";"
7835	40721	450	0.82759	1.54936	2	0.5	0	0	0	1	";"
7835	54398	450	0.67066	1.22415	3.6	0.9	0	0	0	1	";"
7836	7844	1500	0.04572	0.09141	2	0.9	0	0	0	1	";"
7836	7871	1500	0.0519	0.08647	2	0.8	0	0	0	1	";"
7836	19878	1500	0.11793	0.19647	2	0.8	0	0	0	1	";"
7836	19882	400	0.08284	0.18402	2	0.5	0	0	0	1	";"
7837	539	99999	0	0.71584	3.6	0.9	0	0	0	1	";"
7837	540	99999	0	1.14565	3.6	0.9	0	0	0	1	";"
7837	7768	1500	0.24112	0.43822	2	0.6	0	0	0	1	";"
7837	7848	1500	0.04857	0.08827	2	0.6	0	0	0	1	";"
7838	7766	7800	0.305	0.28583	4	0.15	0	0	0	1	";"
7839	7881	5850	0.24829	0.21582	4	0.15	0	0	0	1	";"
7839	30392	1400	0.5311	0.75842	3.6	0.9	0	0	0	1	";"
7840	7772	650	0.22882	0.44271	2	0.6	0	0	0	1	";"
7840	7785	1300	0.35076	0.6375	3.4	0.7	0	0	0	1	";"
7840	7893	1300	0.2794	0.50779	3.4	0.7	0	0	0	1	";"
7840	54403	650	0.21265	0.33039	2	0.6	0	0	0	1	";"
7841	7747	5850	0.69172	0.60126	4	0.15	0	0	0	1	";"
7844	7836	1500	0.04572	0.09141	2	0.9	0	0	0	1	";"
7844	7871	650	0.06664	0.12111	3.4	0.7	0	0	0	1	";"
7844	19879	650	0.08691	0.15795	3.4	0.7	0	0	0	1	";"
7844	54331	1500	0.24463	0.33227	2	0.9	0	0	0	1	";"
7845	7833	1700	0.04347	0.05112	2	0.9	0	0	0	1	";"
7845	7898	1400	0.31062	0.44357	3.6	0.9	0	0	0	1	";"
7845	7905	1700	0.16669	0.19603	2	0.9	0	0	0	1	";"
7848	7837	1500	0.04857	0.08827	2	0.6	0	0	0	1	";"
7848	7867	675	0.27362	0.42079	3.6	0.9	0	0	0	1	";"
7848	7910	1500	0.17005	0.30905	2	0.6	0	0	0	1	";"
7849	19831	600	0.01592	0.02447	3.6	0.9	0	0	0	1	";"
7849	19835	99999	1.34323	3.09854	3.6	0.9	0	0	0	1	";"
7849	19997	99999	0.27172	0.70856	3.6	0.9	0	0	0	1	";"
7849	31037	600	0.42687	0.65646	3.6	0.9	0	0	0	1	";"
7850	31110	3900	0.12744	0.11078	4	0.15	0	0	0	1	";"
7850	54482	1400	0.20746	0.12682	3.6	0.9	0	0	0	1	";"
7852	7853	500	0.06581	0.12334	3.6	0.9	0	0	0	1	";"
7852	31110	1400	0.1783	0.25461	3.6	0.9	0	0	0	1	";"
7853	7852	500	0.06581	0.12334	3.6	0.9	0	0	0	1	";"
7853	19452	1350	0.08978	0.13462	3.6	0.9	0	0	0	1	";"
7853	19453	550	0.25109	0.43026	3.6	0.9	0	0	0	1	";"
7853	52115	550	0.06	0.10871	3.6	0.9	0	0	0	1	";"
7854	7781	900	0.23212	0.27843	2	0.6	0	0	0	1	";"
7854	7855	600	0.09737	0.14974	3.6	0.9	0	0	0	1	";"
7854	31061	3000	0.93814	1.19716	2	0.9	0	0	0	1	";"
7855	7854	600	0.09737	0.14974	3.6	0.9	0	0	0	1	";"
7855	7926	900	0.21425	0.257	2	0.6	0	0	0	1	";"
7855	19831	600	0.18877	0.29031	3.6	0.9	0	0	0	1	";"
7858	7861	450	0.31282	0.78174	3.6	0.9	0	0	0	1	";"
7858	7998	450	0.3499	0.8744	3.6	0.9	0	0	0	1	";"
7858	19453	500	0.25075	0.46994	3.6	0.9	0	0	0	1	";"
7858	31069	450	0.21103	0.52737	3.6	0.9	0	0	0	1	";"
7859	7860	500	0.18176	0.34066	3.6	0.9	0	0	0	1	";"
7859	7862	500	0.22459	0.42094	3.6	0.9	0	0	0	1	";"
7859	19752	500	0.19017	0.42244	2	0.5	0	0	0	1	";"
7859	31070	500	0.20215	0.44905	2	0.5	0	0	0	1	";"
7860	1508	99999	0	0.31425	3.6	0.9	0	0	0	1	";"
7860	7859	500	0.18176	0.34066	3.6	0.9	0	0	0	1	";"
7860	19595	500	0.16145	0.3026	3.6	0.9	0	0	0	1	";"
7861	1505	99999	0	0.55087	3.6	0.9	0	0	0	1	";"
7861	7858	450	0.31282	0.78174	3.6	0.9	0	0	0	1	";"
7861	40198	450	0.45106	0.46817	3.6	0.9	0	0	0	1	";"
7862	7734	1700	0.45926	0.74445	2	0.9	0	0	0	1	";"
7862	7859	500	0.22459	0.42094	3.6	0.9	0	0	0	1	";"
7862	8006	1500	0.38509	0.76987	2	0.9	0	0	0	1	";"
7862	40198	500	0.45106	0.49401	3.6	0.9	0	0	0	1	";"
7863	7845	1350	0.3652	0.54758	3.6	0.9	0	0	0	1	";"
7863	7898	5850	0.64338	0.57594	4	0.15	0	0	0	1	";"
7864	7918	1250	0.40389	0.60559	3.6	0.9	0	0	0	1	";"
7864	19744	1250	0.0778	0.11665	3.6	0.9	0	0	0	1	";"
7865	7864	450	0.07249	0.18115	3.6	0.9	0	0	0	1	";"
7865	31414	900	0.2079	0.51956	3.6	0.9	0	0	0	1	";"
7865	54331	1500	0.24463	0.1568	2	0.9	0	0	0	1	";"
7867	7863	5850	0.37019	0.33138	4	0.15	0	0	0	1	";"
7868	7865	450	0.06842	0.17098	3.6	0.9	0	0	0	1	";"
7869	7877	2200	0.02241	0.02489	4	0.15	0	0	0	1	";"
7869	30393	2200	0.02717	0.03018	4	0.15	0	0	0	1	";"
7871	7836	1500	0.0519	0.08647	2	0.8	0	0	0	1	";"
7871	7844	650	0.06664	0.12111	3.4	0.7	0	0	0	1	";"
7871	19883	1500	0.06939	0.11561	2	0.8	0	0	0	1	";"
7872	7816	500	0.19835	0.37176	3.6	0.9	0	0	0	1	";"
7872	7974	500	0.22959	0.43032	3.6	0.9	0	0	0	1	";"
7874	1721	99999	0	0.02033	3.6	0.9	0	0	0	1	";"
7874	7821	500	0.2046	0.45449	2	0.5	0	0	0	1	";"
7874	7958	500	0.27457	0.60991	2	0.5	0	0	0	1	";"
7875	7880	5850	0.47658	0.41425	4	0.15	0	0	0	1	";"
7877	7869	2200	0.02241	0.02489	4	0.15	0	0	0	1	";"
7877	7886	725	0.03591	0.05385	3.6	0.9	0	0	0	1	";"
7877	7891	2200	0.0613	0.06809	4	0.15	0	0	0	1	";"
7878	1259	99999	0	0.63214	3.6	0.9	0	0	0	1	";"
7878	1262	99999	0	0.71667	3.6	0.9	0	0	0	1	";"
7878	7822	500	0.21158	0.46998	2	0.5	0	0	0	1	";"
7878	7977	500	0.21792	0.48407	2	0.5	0	0	0	1	";"
7880	7910	725	0.2696	0.40424	3.6	0.9	0	0	0	1	";"
7880	7912	5850	0.50592	0.43976	4	0.15	0	0	0	1	";"
7881	7886	5850	0.02316	0.02013	4	0.15	0	0	0	1	";"
7885	7991	9750	0.26797	0.24352	4	0.15	0	0	0	1	";"
7886	7888	5850	0.04074	0.03541	4	0.15	0	0	0	1	";"
7887	7841	5850	0.27374	0.23794	4	0.15	0	0	0	1	";"
7887	7900	725	0.20825	0.31226	3.6	0.9	0	0	0	1	";"
7888	7869	725	0.24098	0.36132	3.6	0.9	0	0	0	1	";"
7888	7909	5850	0.2906	0.25259	4	0.15	0	0	0	1	";"
7889	7792	1300	0.26481	0.48129	3.4	0.7	0	0	0	1	";"
7889	19601	1300	0.06483	0.11782	3.4	0.7	0	0	0	1	";"
7890	1263	99999	0	0.273	3.6	0.9	0	0	0	1	";"
7890	7829	1700	0.28222	0.45747	2	0.9	0	0	0	1	";"
7890	7968	1700	0.23953	0.38828	2	0.9	0	0	0	1	";"
7891	7877	2200	0.0613	0.06809	4	0.15	0	0	0	1	";"
7891	7894	725	0.22964	0.34433	3.6	0.9	0	0	0	1	";"
7891	7900	2200	0.03742	0.04156	4	0.15	0	0	0	1	";"
7893	1511	99999	0	0.27308	3.6	0.9	0	0	0	1	";"
7893	7840	1300	0.2794	0.50779	3.4	0.7	0	0	0	1	";"
7893	54404	1300	0.27965	0.1751	3.4	0.7	0	0	0	1	";"
7894	7887	5850	0.05824	0.05062	4	0.15	0	0	0	1	";"
7895	7835	1300	0.21397	0.38889	3.4	0.7	0	0	0	1	";"
7895	7896	1300	0.01443	0.02792	2	0.6	0	0	0	1	";"
7895	30728	450	0.50163	1.25357	3.6	0.9	0	0	0	1	";"
7895	31413	450	0.59767	1.49358	3.6	0.9	0	0	0	1	";"
7896	7895	1300	0.01443	0.02792	2	0.6	0	0	0	1	";"
7896	7976	650	0.14994	0.29009	2	0.6	0	0	0	1	";"
7896	31487	1300	0.33632	0.65068	2	0.6	0	0	0	1	";"
7897	1271	99999	0	0.65214	3.6	0.9	0	0	0	1	";"
7897	1273	99999	0	0.31614	3.6	0.9	0	0	0	1	";"
7897	7800	1300	0.30588	0.55593	3.4	0.7	0	0	0	1	";"
7897	19102	1200	0.15477	0.25088	3.4	0.7	0	0	0	1	";"
7898	7920	5850	0.24705	0.21474	4	0.15	0	0	0	1	";"
7899	7675	5850	0.73599	0.66882	4	0.15	0	0	0	1	";"
7899	7813	1200	0.31282	0.50708	3.6	0.9	0	0	0	1	";"
7900	7891	2200	0.03742	0.04156	4	0.15	0	0	0	1	";"
7900	7997	2200	0.2389	0.26534	4	0.15	0	0	0	1	";"
7902	7805	650	0.31073	0.60117	2	0.6	0	0	0	1	";"
7902	8056	600	0.55908	1.0161	2	0.6	0	0	0	1	";"
7903	7928	1350	0.37386	0.56057	3.6	0.9	0	0	0	1	";"
7903	7996	1900	0.18501	0.21339	4	0.15	0	0	0	1	";"
7903	19277	500	0.93244	2.07128	2	0.5	0	0	0	1	";"
7903	40092	500	0.75145	0.27727	3.6	0.9	0	0	0	1	";"
7904	7875	5850	0.54626	0.47482	4	0.15	0	0	0	1	";"
7904	7905	1400	0.24926	0.35595	3.6	0.9	0	0	0	1	";"
7905	7845	1700	0.16669	0.19603	2	0.9	0	0	0	1	";"
7905	7875	1450	0.30994	0.46472	3.6	0.9	0	0	0	1	";"
7905	19795	1700	0.07814	0.12667	2	0.6	0	0	0	1	";"
7906	7848	725	0.32688	0.49012	3.6	0.9	0	0	0	1	";"
7906	7867	5850	0.5655	0.49154	4	0.15	0	0	0	1	";"
7908	7838	5850	0.20947	0.1963	4	0.15	0	0	0	1	";"
7908	19743	1250	0.08015	0.12327	3.6	0.9	0	0	0	1	";"
7909	7906	5850	0.13175	0.11452	4	0.15	0	0	0	1	";"
7910	7848	1500	0.17005	0.30905	2	0.6	0	0	0	1	";"
7910	7912	1450	0.25259	0.37874	3.6	0.9	0	0	0	1	";"
7910	19309	1700	0.0686	0.11121	2	0.6	0	0	0	1	";"
7911	8101	5250	0.68468	0.57035	4	0.15	0	0	0	1	";"
7911	8150	3500	0.87109	0.72562	4	0.15	0	0	0	1	";"
7912	7915	5850	0.20064	0.1744	4	0.15	0	0	0	1	";"
7915	7894	5850	0.26456	0.22997	4	0.15	0	0	0	1	";"
7915	7997	725	0.45832	0.68721	3.6	0.9	0	0	0	1	";"
7916	1289	99999	0	0.61827	3.6	0.9	0	0	0	1	";"
7916	1512	99999	0	0.58251	3.6	0.9	0	0	0	1	";"
7916	8003	650	0.20828	0.40297	2	0.6	0	0	0	1	";"
7916	54403	650	0.21265	0.08103	2	0.6	0	0	0	1	";"
7917	7987	550	0.11196	0.22382	2	0.5	0	0	0	1	";"
7917	19278	500	0.05495	0.12207	2	0.5	0	0	0	1	";"
7918	8065	5850	0.72954	0.68368	4	0.15	0	0	0	1	";"
7920	7966	5850	0.32325	0.28097	4	0.15	0	0	0	1	";"
7920	30394	1400	0.51546	0.73608	3.6	0.9	0	0	0	1	";"
7922	7854	900	0.20539	0.24638	2	0.6	0	0	0	1	";"
7923	7904	5850	0.23923	0.20794	4	0.15	0	0	0	1	";"
7924	8006	2200	0.29658	0.34878	4	0.15	0	0	0	1	";"
7924	8008	500	0.19282	0.3614	3.6	0.9	0	0	0	1	";"
7924	19752	500	0.01491	0.02796	3.6	0.9	0	0	0	1	";"
7924	31073	2200	0.41993	0.49384	4	0.15	0	0	0	1	";"
7926	8093	1800	0.61763	0.74086	2	0.6	0	0	0	1	";"
7926	31062	1500	0.34286	0.45696	3.6	0.9	0	0	0	1	";"
7927	7993	1300	0.2675	0.48616	3.4	0.7	0	0	0	1	";"
7927	8001	450	0.16582	0.41439	3.6	0.9	0	0	0	1	";"
7927	31072	450	0.25124	0.62786	3.6	0.9	0	0	0	1	";"
7927	54404	1300	0.27965	0.33316	3.4	0.7	0	0	0	1	";"
7928	7941	3300	0.5622	0.66115	4	0.15	0	0	0	1	";"
7931	19270	2200	0.25472	0.29956	4	0.15	0	0	0	1	";"
7931	19273	2200	0.251	0.29518	4	0.15	0	0	0	1	";"
7931	19274	2200	0.2576	0.32187	4	0.15	0	0	0	1	";"
7931	19276	2200	0.23025	0.2877	4	0.15	0	0	0	1	";"
7932	19262	500	0.37217	0.82672	2	0.5	0	0	0	1	";"
7932	19271	2200	0.26453	0.31109	4	0.15	0	0	0	1	";"
7932	19273	2200	0.24604	0.28934	4	0.15	0	0	0	1	";"
7932	19275	450	0.30401	0.79276	2	0.5	0	0	0	1	";"
7938	7957	3300	0.50242	0.59085	4	0.15	0	0	0	1	";"
7938	19276	2200	0.27828	0.34772	4	0.15	0	0	0	1	";"
7939	7943	1500	0.1228	0.19382	3.4	0.7	0	0	0	1	";"
7939	7984	1500	0.21416	0.33801	3.4	0.7	0	0	0	1	";"
7939	8030	1500	0.32112	0.58363	2	0.6	0	0	0	1	";"
7939	40512	750	0.41548	0.37756	2	0.6	0	0	0	1	";"
7940	30047	850	0.28269	0.38533	3.4	0.7	0	0	0	1	";"
7940	30075	1900	0.22483	0.25931	4	0.15	0	0	0	1	";"
7940	54919	1900	0.85764	0.29001	4	0.15	0	0	0	1	";"
7940	54920	850	1.28152	0.44109	2	0.6	0	0	0	1	";"
7941	7938	3300	0.50131	0.58954	4	0.15	0	0	0	1	";"
7941	7957	1500	0.01132	0.02057	2	0.6	0	0	0	1	";"
7941	19277	1500	0.24506	0.44539	2	0.6	0	0	0	1	";"
7942	7903	1350	0.28426	0.42622	3.6	0.9	0	0	0	1	";"
7942	7928	3300	0.43323	0.50948	4	0.15	0	0	0	1	";"
7943	1702	99999	0	0.72179	3.6	0.9	0	0	0	1	";"
7943	1704	99999	0	0.5743	3.6	0.9	0	0	0	1	";"
7943	7939	1500	0.1228	0.19382	3.4	0.7	0	0	0	1	";"
7943	7946	1500	0.37724	0.5954	3.4	0.7	0	0	0	1	";"
7945	8016	1200	0.28433	0.4609	3.4	0.7	0	0	0	1	";"
7945	40709	1400	0.15459	0.12199	2	0.8	0	0	0	1	";"
7945	54332	1300	0.20627	0.28564	3.4	0.7	0	0	0	1	";"
7946	7943	1500	0.37724	0.5954	3.4	0.7	0	0	0	1	";"
7946	8060	850	0.49757	0.80655	2	0.6	0	0	0	1	";"
7946	34490	750	0.42764	0.77721	2	0.6	0	0	0	1	";"
7946	34534	1700	0.24068	0.32807	3.4	0.7	0	0	0	1	";"
7948	7952	1700	0.2486	0.33887	3.4	0.7	0	0	0	1	";"
7948	7953	1500	0.29418	0.46431	3.4	0.7	0	0	0	1	";"
7948	25185	550	0.39684	0.79337	2	0.5	0	0	0	1	";"
7948	31552	500	0.25695	0.48158	3.6	0.9	0	0	0	1	";"
7950	7953	1700	0.20786	0.28333	3.4	0.7	0	0	0	1	";"
7950	8062	850	0.49911	0.80905	2	0.6	0	0	0	1	";"
7950	34485	750	0.41009	0.74533	2	0.6	0	0	0	1	";"
7950	34534	1700	0.25795	0.35161	3.4	0.7	0	0	0	1	";"
7951	31556	500	0.19479	0.3651	3.6	0.9	0	0	0	1	";"
7951	40049	1700	0.53456	0.36236	2	0.8	0	0	0	1	";"
7951	40514	1500	0.49437	0.19097	3.4	0.7	0	0	0	1	";"
7952	7948	1700	0.2486	0.33887	3.4	0.7	0	0	0	1	";"
7952	31557	750	0.41748	0.75876	2	0.6	0	0	0	1	";"
7952	31607	850	0.37147	0.60214	2	0.6	0	0	0	1	";"
7952	40514	1500	0.49437	0.58932	3.4	0.7	0	0	0	1	";"
7953	1715	99999	0	0.46213	3.6	0.9	0	0	0	1	";"
7953	7948	1500	0.29418	0.46431	3.4	0.7	0	0	0	1	";"
7953	7950	1700	0.20786	0.28333	3.4	0.7	0	0	0	1	";"
7954	7903	1350	0.48318	0.72448	3.6	0.9	0	0	0	1	";"
7954	7942	3300	0.39005	0.4587	4	0.15	0	0	0	1	";"
7956	7963	2200	0.3654	0.40584	4	0.15	0	0	0	1	";"
7956	7996	1400	0.2569	0.36686	3.6	0.9	0	0	0	1	";"
7957	7941	1500	0.01132	0.02057	2	0.6	0	0	0	1	";"
7957	7956	2200	0.87434	0.97111	4	0.15	0	0	0	1	";"
7957	8066	1500	0.49801	0.90512	2	0.6	0	0	0	1	";"
7958	7874	500	0.27457	0.60991	2	0.5	0	0	0	1	";"
7958	7960	1700	0.17408	0.24859	2	0.8	0	0	0	1	";"
7958	40049	1700	0.53456	0.40096	2	0.8	0	0	0	1	";"
7959	7917	725	0.27713	0.41553	3.6	0.9	0	0	0	1	";"
7959	7954	3300	0.22583	0.25082	4	0.15	0	0	0	1	";"
7960	7958	1700	0.17408	0.24859	2	0.8	0	0	0	1	";"
7960	7969	1700	0.08407	0.12006	2	0.8	0	0	0	1	";"
7960	31562	1350	0.19395	0.29827	3.6	0.9	0	0	0	1	";"
7963	7970	3300	0.36539	0.40583	4	0.15	0	0	0	1	";"
7964	7959	3300	0.22239	0.247	4	0.15	0	0	0	1	";"
7966	7967	5850	0.02192	0.01905	4	0.15	0	0	0	1	";"
7967	7964	5850	0.3438	0.29884	4	0.15	0	0	0	1	";"
7967	30456	1400	0.28254	0.40347	3.6	0.9	0	0	0	1	";"
7968	7890	1700	0.23953	0.38828	2	0.9	0	0	0	1	";"
7968	7994	500	0.08086	0.15155	3.6	0.9	0	0	0	1	";"
7968	31417	500	0.25062	0.46973	3.6	0.9	0	0	0	1	";"
7968	40158	750	0.69591	0.3585	2	0.6	0	0	0	1	";"
7969	7960	1700	0.08407	0.12006	2	0.8	0	0	0	1	";"
7969	7981	1700	0.20245	0.2891	2	0.8	0	0	0	1	";"
7969	31590	1350	0.21593	0.33207	3.6	0.9	0	0	0	1	";"
7970	7975	3300	0.27004	0.29993	4	0.15	0	0	0	1	";"
7971	7973	1700	0.20585	0.29395	2	0.8	0	0	0	1	";"
7971	19111	1700	0.04005	0.0572	2	0.8	0	0	0	1	";"
7972	7973	1500	0.49722	0.78477	3.4	0.7	0	0	0	1	";"
7972	7980	1500	0.49448	0.78045	3.4	0.7	0	0	0	1	";"
7972	31550	750	0.43572	0.79191	2	0.6	0	0	0	1	";"
7972	40521	750	0.49545	0.45023	2	0.6	0	0	0	1	";"
7973	7971	1700	0.20585	0.29395	2	0.8	0	0	0	1	";"
7973	7972	1500	0.49722	0.78477	3.4	0.7	0	0	0	1	";"
7973	40522	500	0.47694	0.44696	3.6	0.9	0	0	0	1	";"
7974	7872	500	0.22959	0.43032	3.6	0.9	0	0	0	1	";"
7974	7977	750	0.54944	0.99859	2	0.6	0	0	0	1	";"
7974	19111	1700	0.24799	0.35412	2	0.8	0	0	0	1	";"
7974	19114	1500	0.24579	0.38794	3.4	0.7	0	0	0	1	";"
7975	7979	3900	0.32986	0.28672	4	0.15	0	0	0	1	";"
7975	30459	725	0.554	0.83068	3.6	0.9	0	0	0	1	";"
7976	7896	650	0.14994	0.29009	2	0.6	0	0	0	1	";"
7976	8029	600	0.25057	0.45541	2	0.6	0	0	0	1	";"
7977	7878	500	0.21792	0.48407	2	0.5	0	0	0	1	";"
7977	7974	750	0.54944	0.99859	2	0.6	0	0	0	1	";"
7977	31582	500	0.24926	0.55368	2	0.5	0	0	0	1	";"
7977	40158	750	0.69591	0.90423	2	0.6	0	0	0	1	";"
7978	7923	3900	0.2928	0.25451	4	0.15	0	0	0	1	";"
7978	30464	725	0.23357	0.35021	3.6	0.9	0	0	0	1	";"
7979	7978	3900	0.05282	0.04591	4	0.15	0	0	0	1	";"
7980	7972	1500	0.49448	0.78045	3.4	0.7	0	0	0	1	";"
7980	7981	1500	0.25831	0.40769	3.4	0.7	0	0	0	1	";"
7980	31560	500	0.21296	0.39914	3.6	0.9	0	0	0	1	";"
7981	7969	1700	0.20245	0.2891	2	0.8	0	0	0	1	";"
7981	7980	1500	0.25831	0.40769	3.4	0.7	0	0	0	1	";"
7981	31589	750	0.48894	0.88863	2	0.6	0	0	0	1	";"
7984	7791	2200	0.61262	0.68042	4	0.15	0	0	0	1	";"
7984	7939	1500	0.21416	0.33801	3.4	0.7	0	0	0	1	";"
7984	8030	2200	0.3131	0.3682	4	0.15	0	0	0	1	";"
7984	40152	500	2.14528	0.1941	2	0.5	0	0	0	1	";"
