"N"	"lon"	"lat"	"X"
775	-93.48045833	44.67162756	";"
776	-93.44846773	44.68119839	";"
777	-93.42017245	44.68422744	";"
778	-93.41993473	44.65256646	";"
779	-93.41977378	44.60181533	";"
780	-93.42024772	44.55829099	";"
781	-93.38962509	44.55840517	";"
782	-93.38923324	44.60339019	";"
783	-93.39064301	44.65480946	";"
784	-93.38964547	44.68650563	";"
785	-93.38840791	44.70790757	";"
786	-93.4061622	44.72091344	";"
787	-93.38566242	44.72490184	";"
788	-93.35036399	44.7241628	";"
789	-93.36544362	44.7062707	";"
790	-93.3382501	44.69792617	";"
791	-93.36072889	44.67847486	";"
792	-93.32774244	44.66891191	";"
793	-93.33730451	44.65070899	";"
794	-93.36579709	44.65309125	";"
795	-93.35914477	44.61800171	";"
796	-93.32588541	44.62973725	";"
797	-93.28819073	44.62712553	";"
798	-93.2877815	44.59701214	";"
799	-93.31660698	44.60781409	";"
800	-93.31835742	44.58397437	";"
801	-93.35878755	44.58755611	";"
802	-93.35916841	44.55850314	";"
803	-93.32990238	44.5592208	";"
804	-93.31003779	44.55809312	";"
805	-93.2888255	44.55734776	";"
806	-93.0103647	45.28947933	";"
807	-92.9897616	45.29320418	";"
808	-92.97618851	45.28809633	";"
809	-92.99368397	45.28433797	";"
810	-92.99139297	45.27375198	";"
811	-93.00262144	45.27330898	";"
812	-93.01395949	45.27314357	";"
813	-93.00020795	45.26020092	";"
814	-93.00076609	45.23139873	";"
815	-92.9698736	45.22597951	";"
816	-92.97059803	45.25112469	";"
817	-92.96848967	45.27062509	";"
818	-92.94108234	45.28190884	";"
819	-92.92254507	45.26062421	";"
820	-92.93885658	45.24975897	";"
821	-92.9448322	45.2290466	";"
822	-92.91989697	45.22787149	";"
823	-92.90316109	45.21723451	";"
824	-92.89549645	45.24236348	";"
825	-92.90236998	45.27934703	";"
826	-92.87619407	45.27325131	";"
827	-92.87363027	45.2331299	";"
828	-92.83980772	45.23458838	";"
829	-92.83347689	45.27676338	";"
830	-92.78755559	45.27593061	";"
831	-92.76500503	45.26694092	";"
832	-92.75944561	45.2247707	";"
833	-92.78448246	45.23553821	";"
834	-92.81205006	45.22303569	";"
835	-92.8612502	45.20294438	";"
836	-92.93869635	45.20318683	";"
837	-93.00009044	45.20351951	";"
838	-93.00344994	45.17955451	";"
839	-92.96595719	45.1829433	";"
840	-92.95938337	45.16167415	";"
841	-93.00962254	45.14409906	";"
842	-92.98983156	45.13655589	";"
843	-92.95161532	45.13588888	";"
844	-92.91475092	45.16599638	";"
845	-92.88600563	45.15991809	";"
846	-92.8553347	45.16799333	";"
847	-92.81408669	45.17459477	";"
848	-92.78359503	45.19144909	";"
849	-92.77810105	45.21014887	";"
850	-92.76737564	45.20057624	";"
851	-92.75781202	45.14880753	";"
852	-92.7786649	45.1631505	";"
853	-92.77922088	45.13701063	";"
854	-92.81589369	45.13561861	";"
855	-92.85749901	45.13045248	";"
856	-92.76674828	45.10638408	";"
857	-92.7956572	45.11549066	";"
858	-92.79821409	45.09331803	";"
859	-92.81757105	45.08538053	";"
860	-92.8248059	45.10568309	";"
861	-92.84950418	45.10221848	";"
862	-92.87572763	45.10593237	";"
863	-92.90036571	45.09819437	";"
864	-92.92215343	45.11932249	";"
865	-92.943944	45.10288623	";"
866	-92.97027467	45.10759378	";"
867	-92.97129894	45.08532002	";"
868	-92.97538313	45.06550092	";"
869	-92.97758878	45.05487603	";"
870	-92.96367132	45.06822728	";"
871	-92.95054513	45.07624696	";"
872	-92.95156307	45.0608654	";"
873	-92.93463903	45.07210814	";"
874	-92.90950473	45.07023265	";"
875	-92.87835546	45.06867238	";"
876	-92.85306767	45.07601471	";"
877	-92.8732617	45.04679343	";"
878	-92.8937426	45.046755	";"
879	-92.92649349	45.04644704	";"
880	-92.95709232	45.04470034	";"
881	-92.97428694	45.04441026	";"
882	-92.97375489	45.03532924	";"
883	-92.97695668	45.0287456	";"
884	-92.96852253	45.02425732	";"
885	-92.97157759	45.01374654	";"
886	-92.97974418	45.00205964	";"
887	-92.96896521	45.00246317	";"
888	-92.96116931	45.00181505	";"
889	-92.95118157	45.00204947	";"
890	-92.95229963	45.01328834	";"
891	-92.94748837	45.02958532	";"
892	-92.92564865	45.02249763	";"
893	-92.93272867	45.00376441	";"
894	-92.90213701	45.00709578	";"
895	-92.89405746	45.0274996	";"
896	-92.8731505	45.01370247	";"
897	-92.86814394	45.0291497	";"
898	-92.85729901	45.04775462	";"
899	-92.84639653	45.04394942	";"
900	-92.84101591	45.05360739	";"
901	-92.85226118	45.0646797	";"
902	-92.83696499	45.06604361	";"
903	-92.8313861	45.07142904	";"
904	-92.81579859	45.07119897	";"
905	-92.80196236	45.07096373	";"
906	-92.79675124	45.04864053	";"
907	-92.80949401	45.06036725	";"
908	-92.81612277	45.05959767	";"
909	-92.82696302	45.05868483	";"
910	-92.82517496	45.05109905	";"
911	-92.81374765	45.05322647	";"
912	-92.81242543	45.04973634	";"
913	-92.81215892	45.04552257	";"
914	-92.8018035	45.0460854	";"
915	-92.80327938	45.03913741	";"
916	-92.81495572	45.04020616	";"
917	-92.8292377	45.04539604	";"
918	-92.83271312	45.03924051	";"
919	-92.83751657	45.02950501	";"
920	-92.84494062	45.01549837	";"
921	-92.81748116	45.02103089	";"
922	-92.79935031	45.02801563	";"
923	-92.78787999	45.02501771	";"
924	-92.78136738	45.03510199	";"
925	-92.77300644	45.01466406	";"
926	-92.78682753	45.00781726	";"
927	-92.8066028	45.00268924	";"
928	-92.84265929	44.99984541	";"
929	-92.87119893	44.9921436	";"
930	-92.88975599	44.98843535	";"
931	-92.91898568	44.98876056	";"
932	-92.95270089	44.99377123	";"
933	-92.96243751	44.99236528	";"
934	-92.96972391	44.99115626	";"
935	-92.98012322	44.98828488	";"
936	-92.97801845	44.97503739	";"
937	-92.96895592	44.97808306	";"
938	-92.96193731	44.97823638	";"
939	-92.97161344	44.96684031	";"
940	-92.95123382	44.96693556	";"
941	-92.95403562	44.98303686	";"
942	-92.94852074	44.97731195	";"
943	-92.93892612	44.97763875	";"
944	-92.90964119	44.97139045	";"
945	-92.86984144	44.97134959	";"
946	-92.85008738	44.97811005	";"
947	-92.83151441	44.97921914	";"
948	-92.8073783	44.97851974	";"
949	-92.78131333	44.97405931	";"
950	-92.82172905	44.9567382	";"
951	-92.85260164	44.95621994	";"
952	-92.88285808	44.95606368	";"
953	-92.91855362	44.95605297	";"
954	-92.94625195	44.95590877	";"
955	-92.96151224	44.95602227	";"
956	-92.97459906	44.96115673	";"
957	-92.97464911	44.95379584	";"
958	-92.97041075	44.94067091	";"
959	-92.97826746	44.93232333	";"
960	-92.97912275	44.92170706	";"
961	-92.97086187	44.91785914	";"
962	-92.96934138	44.90995852	";"
963	-92.9838008	44.89224995	";"
964	-92.95420186	44.89822695	";"
965	-92.95501248	44.91456526	";"
966	-92.93983281	44.91520401	";"
967	-92.94367949	44.92911579	";"
968	-92.9593422	44.92974173	";"
969	-92.94712289	44.94278717	";"
970	-92.91851255	44.94351092	";"
971	-92.89409765	44.94182219	";"
972	-92.91343994	44.92816337	";"
973	-92.36546555	45.3110723	";"
974	-92.37224519	45.28686517	";"
975	-92.35839189	45.29337279	";"
976	-92.35384018	45.30115212	";"
977	-92.52453432	45.3394422	";"
978	-92.46407897	45.33817554	";"
979	-93.23058093	45.74062351	";"
980	-92.99189071	45.7436319	";"
981	-92.67380408	45.65457182	";"
982	-92.37846133	45.74381468	";"
983	-92.12895177	45.56627342	";"
984	-92.11019821	45.39416134	";"
985	-92.13200639	45.13403463	";"
986	-92.11301222	44.91918181	";"
987	-92.11816919	44.87936726	";"
988	-92.11283497	44.63444824	";"
989	-92.295675	44.52656516	";"
990	-92.26204947	44.44663817	";"
991	-92.57729707	44.17389781	";"
992	-92.77585039	44.18056454	";"
993	-92.91108061	44.17931345	";"
994	-93.24790489	44.18123365	";"
995	-93.5098863	44.18180113	";"
996	-93.97557412	44.21899169	";"
997	-93.94213473	44.43867298	";"
998	-94.22839865	44.44277519	";"
999	-94.67266282	44.51935986	";"
1000	-94.52541179	44.95229218	";"
1001	-94.50937452	44.99630875	";"
1002	-94.36815021	44.99449782	";"
1003	-94.27935637	45.07451624	";"
1004	-94.28744377	45.29882032	";"
1005	-94.09849704	45.41927114	";"
1006	-94.14095056	45.57789767	";"
1007	-93.91750191	45.57524395	";"
1008	-93.61250521	45.60709986	";"
1009	-93.42603888	45.74513423	";"
1010	-94.070301	45.508438	";"
1011	-93.996198	45.446716	";"
1012	-93.953806	45.434683	";"
1013	-93.902019	45.408757	";"
1014	-93.877225	45.393104	";"
1015	-93.819899	45.356867	";"
1016	-93.745895	45.332666	";"
1017	-93.74206	45.332592	";"
1018	-93.66639	44.93691	";"
1019	-93.6663	44.93786	";"
1020	-93.665913	44.943914	";"
1021	-93.65344	44.9366	";"
1022	-93.64564	45.00337	";"
1023	-93.642515	44.776624	";"
1024	-93.636701	44.778313	";"
1025	-93.631627	44.819688	";"
1026	-93.63215	44.93525	";"
1027	-93.18942007	44.71408237	";"
1028	-93.2079679	44.71407652	";"
1029	-93.2059774	44.70821095	";"
1030	-93.21290424	44.70228436	";"
1031	-93.22741547	44.69909342	";"
1032	-93.22968703	44.70795947	";"
1033	-93.22899075	44.71435636	";"
1034	-93.24870135	44.7133579	";"
1035	-93.248123	44.7029712	";"
1036	-93.24951429	44.68977954	";"
1037	-93.27218279	44.70284373	";"
1038	-93.2717685	44.71202684	";"
1039	-93.26906781	44.71881272	";"
1040	-93.28922638	44.70904703	";"
1041	-93.30528978	44.69899615	";"
1042	-93.28656769	44.68738169	";"
1043	-93.26982697	44.68903192	";"
1044	-93.25504205	44.67441757	";"
1045	-93.25620871	44.66308487	";"
1046	-93.26338047	44.666113	";"
1047	-93.2667838	44.6764807	";"
1048	-93.27123577	44.66375302	";"
1049	-93.28546567	44.67623825	";"
1050	-93.28524313	44.66091951	";"
1051	-93.3062531	44.66688783	";"
1052	-93.30695652	44.64878449	";"
1053	-93.30800337	44.63802452	";"
1054	-93.27783048	44.63385465	";"
1055	-93.28137578	44.64931324	";"
1056	-93.27642212	44.64214256	";"
1057	-93.26083287	44.64164087	";"
1058	-93.2603452	44.65037111	";"
1059	-93.24760099	44.66504799	";"
1060	-93.24403316	44.68034208	";"
1061	-93.22706332	44.6833881	";"
1062	-93.20567401	44.6817652	";"
1063	-93.20914575	44.66764465	";"
1064	-93.23002006	44.66501792	";"
1065	-93.24784331	44.6505998	";"
1066	-93.23512934	44.65055236	";"
1067	-93.22253266	44.64994661	";"
1068	-93.2228068	44.64091558	";"
1069	-93.23540362	44.64154612	";"
1070	-93.24822285	44.64142973	";"
1071	-93.23732304	44.63430254	";"
1072	-93.27159145	44.60466396	";"
1073	-93.24108584	44.6083147	";"
1074	-93.18748244	44.61984057	";"
1075	-93.14694106	44.6161624	";"
1076	-93.14692176	44.57271812	";"
1077	-93.18726504	44.59460442	";"
1078	-93.18236465	44.56188604	";"
1079	-93.24299778	44.5648765	";"
1080	-93.23527983	44.52803228	";"
1081	-93.24110083	44.49275431	";"
1082	-93.17951876	44.51081796	";"
1083	-93.15142626	44.51181982	";"
1084	-93.08145115	44.48737628	";"
1085	-93.07218988	44.51751617	";"
1086	-93.11329007	44.52076848	";"
1087	-93.12249874	44.57698783	";"
1088	-93.07640371	44.56959416	";"
1089	-93.08401345	44.61386956	";"
1090	-93.05898676	44.64451306	";"
1091	-93.10810766	44.64429584	";"
1092	-93.0883584	44.6661184	";"
1093	-93.13061146	44.6644385	";"
1094	-93.14591647	44.69668516	";"
1095	-93.12600839	44.69485058	";"
1096	-93.09578834	44.68845727	";"
1097	-93.05360331	44.68332301	";"
1098	-93.05514307	44.70827883	";"
1099	-93.09269411	44.71048575	";"
1100	-93.1079067	44.72794025	";"
1101	-93.06118076	44.72639346	";"
1102	-93.04555719	44.76009191	";"
1103	-93.02767585	44.7879568	";"
1104	-92.99879341	44.76196377	";"
1105	-93.01676143	44.74829766	";"
1106	-93.00500496	44.7277418	";"
1107	-92.96409375	44.72959768	";"
1108	-92.95754107	44.75467253	";"
1109	-92.91557204	44.76634915	";"
1110	-92.92155891	44.74656	";"
1111	-92.92929963	44.72781895	";"
1112	-92.90290868	44.70535375	";"
1113	-92.9345718	44.69595338	";"
1114	-92.98909696	44.69158392	";"
1115	-92.97038292	44.65379639	";"
1116	-93.01967842	44.6572822	";"
1117	-93.02366655	44.60438823	";"
1118	-93.00267005	44.61598402	";"
1119	-93.01579161	44.56616698	";"
1120	-93.02247998	44.53084514	";"
1121	-92.96797681	44.51875069	";"
1122	-92.9663284	44.53241731	";"
1123	-92.97515801	44.56251542	";"
1124	-92.9410147	44.57347393	";"
1125	-92.95357816	44.61544582	";"
1126	-92.93557418	44.64794484	";"
1127	-92.8835118	44.65161929	";"
1128	-92.88395684	44.61570944	";"
1129	-92.89256565	44.57551219	";"
1130	-92.83319429	44.57040111	";"
1131	-92.82331601	44.6151401	";"
1132	-92.82295718	44.6515212	";"
1133	-92.782651	44.64893607	";"
1134	-92.75086791	44.64514883	";"
1135	-92.83222144	44.68876897	";"
1136	-92.88340684	44.68054305	";"
1137	-92.87604412	44.69967356	";"
1138	-92.86008963	44.71640748	";"
1139	-92.85805547	44.72671656	";"
1140	-92.87246032	44.72459867	";"
1141	-92.88725351	44.72406289	";"
1142	-92.89833795	44.72785019	";"
1143	-92.8870311	44.73441768	";"
1144	-92.87232445	44.73482817	";"
1145	-92.85828679	44.73406021	";"
1146	-92.8572231	44.74039158	";"
1147	-92.87176695	44.74244632	";"
1148	-92.89166705	44.74718743	";"
1149	-92.87198031	44.75728361	";"
1150	-92.82982616	44.73997561	";"
1151	-92.84392636	44.73155567	";"
1152	-92.83144558	44.7230336	";"
1153	-92.81133139	44.70296274	";"
1154	-92.76887708	44.69993458	";"
1155	-93.70590717	45.10343011	";"
1156	-93.66913204	45.13409469	";"
1157	-93.66234762	45.1077942	";"
1158	-93.61237413	45.1082393	";"
1159	-93.60616857	45.12542327	";"
1160	-93.56063326	45.11728611	";"
1161	-93.57069852	45.10318156	";"
1162	-93.53231382	45.11024404	";"
1163	-93.53238923	45.14193061	";"
1164	-93.56351226	45.14184595	";"
1165	-93.61001513	45.14169065	";"
1166	-93.53284525	45.16101259	";"
1167	-93.56587165	45.16610282	";"
1168	-93.62395546	45.17387237	";"
1169	-93.59636058	45.20126627	";"
1170	-93.56757228	45.19464837	";"
1171	-93.56735984	45.18374081	";"
1172	-93.5416224	45.17969666	";"
1173	-93.52839213	45.17984793	";"
1174	-93.53906782	45.19397358	";"
1175	-93.53935408	45.20427916	";"
1176	-93.56349743	45.2050299	";"
1177	-93.56670967	45.21632975	";"
1178	-93.53937293	45.21519622	";"
1179	-93.53729605	45.22480801	";"
1180	-93.51218252	45.22683197	";"
1181	-93.48163535	45.21847727	";"
1182	-93.5085467	45.20326887	";"
1183	-93.47511824	45.19538789	";"
1184	-93.5056022	45.18534631	";"
1185	-93.50425294	45.16541017	";"
1186	-93.50892507	45.15981839	";"
1187	-93.47233328	45.14843246	";"
1188	-93.47775128	45.16791916	";"
1189	-93.44206704	45.17021623	";"
1190	-93.44380619	45.19791312	";"
1191	-93.43781734	45.21192856	";"
1192	-93.41255975	45.19863823	";"
1193	-93.41577218	45.19263185	";"
1194	-93.40759084	45.18596103	";"
1195	-93.40667507	45.17236867	";"
1196	-93.40679464	45.15704113	";"
1197	-93.38609112	45.15621699	";"
1198	-93.38649948	45.16337821	";"
1199	-93.38700937	45.17435383	";"
1200	-93.37379203	45.17793386	";"
1201	-93.37155048	45.17026141	";"
1202	-93.37096286	45.16374936	";"
1203	-93.37065546	45.15657801	";"
1204	-93.35306276	45.15722974	";"
1205	-93.34476658	45.15913055	";"
1206	-93.31325863	45.13864471	";"
1207	-93.30776194	45.12648193	";"
1208	-93.29895632	45.11685518	";"
1209	-93.32199019	45.11548422	";"
1210	-93.32422409	45.12692474	";"
1211	-93.33001636	45.1340171	";"
1212	-93.32498351	45.14031279	";"
1213	-93.3482239	45.14481545	";"
1214	-93.34626523	45.13451116	";"
1215	-93.3460854	45.12873595	";"
1216	-93.34759218	45.11784745	";"
1217	-93.36660423	45.11602591	";"
1218	-93.3836578	45.11589209	";"
1219	-93.38331053	45.12673346	";"
1220	-93.36686463	45.12629595	";"
1221	-93.36661971	45.13118888	";"
1222	-93.37010995	45.14228288	";"
1223	-93.38594768	45.14029079	";"
1224	-93.39686763	45.14099503	";"
1225	-93.41184722	45.14494416	";"
1226	-93.41200084	45.13415015	";"
1227	-93.41203241	45.12699844	";"
1228	-93.39598523	45.12663952	";"
1229	-93.39553901	45.11716709	";"
1230	-93.40976463	45.12111997	";"
1231	-93.4130202	45.1144333	";"
1232	-93.39872995	45.10765427	";"
1233	-93.41452171	45.1012206	";"
1234	-93.41474252	45.09050675	";"
1235	-93.43888449	45.09244595	";"
1236	-93.44545925	45.10075864	";"
1237	-93.43239493	45.10194656	";"
1238	-93.43850302	45.11124756	";"
1239	-93.43628355	45.1198056	";"
1240	-93.43940912	45.12611162	";"
1241	-93.42874028	45.12765614	";"
1242	-93.44048629	45.14240523	";"
1243	-93.45442893	45.13004224	";"
1244	-93.45754816	45.11403016	";"
1245	-93.47101693	45.11832171	";"
1246	-93.47110088	45.12957847	";"
1247	-93.48324398	45.13424858	";"
1248	-93.48506563	45.14401554	";"
1249	-93.5086316	45.14154367	";"
1250	-93.50824461	45.12302521	";"
1251	-93.48076968	45.11327976	";"
1252	-93.50153969	45.11073188	";"
1253	-93.51725322	45.10218743	";"
1254	-93.50521187	45.09529572	";"
1255	-93.48588712	45.09499825	";"
1256	-93.4700657	45.09099204	";"
1257	-93.45663766	45.09419052	";"
1258	-93.45721375	45.07968172	";"
1259	-93.4689307	45.07126724	";"
1260	-93.46648264	45.05490953	";"
1261	-93.45701719	45.03639459	";"
1262	-93.47186379	45.03609294	";"
1263	-93.46856483	45.02617735	";"
1264	-93.45800123	45.02157003	";"
1265	-93.46856824	45.01913386	";"
1266	-93.47857144	45.02153611	";"
1267	-93.48587399	45.02250518	";"
1268	-93.48749507	45.02934752	";"
1269	-93.49793058	45.02999095	";"
1270	-93.49364816	45.03909632	";"
1271	-93.51423164	45.04316611	";"
1272	-93.51266051	45.05805824	";"
1273	-93.49359367	45.05433748	";"
1274	-93.49180657	45.07520585	";"
1275	-93.51273816	45.07519091	";"
1276	-93.53294584	45.07767365	";"
1277	-93.56518519	45.07999324	";"
1278	-93.61001608	45.08125055	";"
1279	-93.65846012	45.08059945	";"
1280	-93.69350132	45.07013523	";"
1281	-93.69928767	45.08111518	";"
1282	-93.72419394	45.08356067	";"
1283	-93.73944676	45.07286312	";"
1284	-93.74174226	45.05745493	";"
1285	-93.73954183	45.04150191	";"
1286	-93.69924419	45.03540119	";"
1287	-93.67619358	45.05813061	";"
1288	-93.66105941	45.03661703	";"
1289	-93.60926566	45.05102063	";"
1290	-93.56892751	45.04759912	";"
1291	-93.5656503	45.05891372	";"
1292	-93.53210049	45.05499749	";"
1293	-93.53699344	45.03442993	";"
1294	-93.54377456	45.01952774	";"
1295	-93.56819432	45.03035563	";"
1296	-93.61180742	45.0309441	";"
1297	-93.65919081	45.01661229	";"
1298	-93.61321748	45.00920455	";"
1299	-93.60424088	44.99184094	";"
1300	-93.58906957	44.99188787	";"
1301	-93.57894766	44.99193459	";"
1302	-93.56837156	45.00615142	";"
1303	-93.53762252	45.00509099	";"
1304	-93.5351192	44.98627419	";"
1305	-93.55970426	44.98936361	";"
1306	-93.55766296	44.97491413	";"
1307	-93.58450741	44.98205008	";"
1308	-93.58376859	44.9730541	";"
1309	-93.60560448	44.97673682	";"
1310	-93.62883965	44.98365523	";"
1311	-93.63612037	44.99544434	";"
1312	-93.65666198	45.00024541	";"
1313	-93.6561609	44.98563747	";"
1314	-93.69730662	44.98455734	";"
1315	-93.70219815	45.00511726	";"
1316	-93.74809782	45.00983581	";"
1317	-93.75199737	44.96946537	";"
1318	-93.72612024	44.96319235	";"
1319	-93.68872999	44.95712352	";"
1320	-93.73121109	44.93502531	";"
1321	-93.7572825	44.92656231	";"
1322	-93.7583385	44.89757374	";"
1323	-93.73170633	44.89531843	";"
1324	-93.72384857	44.91259604	";"
1325	-93.68417292	44.90095589	";"
1326	-93.67932879	44.91840908	";"
1327	-93.69354705	44.93170173	";"
1328	-93.65890381	44.93092746	";"
1329	-93.65280388	44.94405231	";"
1330	-93.65742741	44.96579496	";"
1331	-93.62438042	44.95799226	";"
1332	-93.58913079	44.95869833	";"
1333	-93.56061032	44.9549161	";"
1334	-93.57596017	44.93604414	";"
1335	-93.61299303	44.92608448	";"
1336	-93.62927886	44.93748988	";"
1337	-93.64211927	44.91787981	";"
1338	-93.61959893	44.90170259	";"
1339	-93.58534054	44.91560756	";"
1340	-93.58711633	44.89650542	";"
1341	-93.56654846	44.90442588	";"
1342	-93.55882336	44.89559182	";"
1343	-93.53400868	44.89974454	";"
1344	-93.51565375	44.90353527	";"
1345	-93.51423377	44.91753659	";"
1346	-93.53994724	44.91321225	";"
1347	-93.54847601	44.92209419	";"
1348	-93.52826711	44.93884547	";"
1349	-93.53530577	44.96157696	";"
1350	-93.51989201	44.96965692	";"
1351	-93.5170311	44.97546245	";"
1352	-93.50247226	44.97339806	";"
1353	-93.50491636	44.96570695	";"
1354	-93.51551705	44.95243313	";"
1355	-93.5103848	44.93291855	";"
1356	-93.49345981	44.93661722	";"
1357	-93.49039417	44.92991465	";"
1358	-93.49456981	44.9220757	";"
1359	-93.49159099	44.91125811	";"
1360	-93.50709702	44.89907115	";"
1361	-93.4984787	44.89781634	";"
1362	-93.48829421	44.89792181	";"
1363	-93.47523276	44.89777803	";"
1364	-93.45549181	44.89999107	";"
1365	-93.47513705	44.91156299	";"
1366	-93.45998797	44.9153645	";"
